image,caption
./images/train/180.jpg,后来指弹谱-周杰伦《后来》指弹独奏吉他谱-弹唱教学视频
./images/train/1800.jpg,"The picture shows a scene of a night parade. The road is surrounded by high trees, and the trees on both sides of the road are colorful."
./images/train/1801.jpg,A hand holding a cone with a scoop of chocolate ice cream.
./images/train/1802.jpg,"The statue of Sun Yat-sen, the founding father of the Republic of China, in a park in Nanjing."
./images/train/1803.jpg,"Statue of Mao Zedong, a famous leader of the Chinese Communist Party, in a park in Xiamen, China."
./images/train/1804.jpg,A person is taking out a bag of snacks from a white refrigerator.
./images/train/1805.jpg,集群孤挺花在绿草中绽放
./images/train/1806.jpg,A group of white pigeons are gathered on the ground.
./images/train/1807.jpg,A group of jellyfish swimming in the ocean.
./images/train/1808.jpg,A black cat with yellow eyes sitting on steps.
./images/train/1809.jpg,Various types of medicine are displayed in the药房.
./images/train/181.jpg,"The plum blossoms are in full bloom, with pink flowers on the branches."
./images/train/1810.jpg,Night view from an airplane
./images/train/1811.jpg,"The image shows a man-made rainforest with a waterfall, pond, and various plants."
./images/train/1812.jpg,"The image shows a small river in a lush, tropical garden. The river is surrounded by large rocks, and fog is rising from it. The trees along the river are covered in moss, and there are several koi fish swimming in the water."
./images/train/1813.jpg,A cityscape on a cloudy day
./images/train/1814.jpg,A city skyline with tall buildings and a mountain in the background.
./images/train/1815.jpg,"The train station in Chengdu, Sichuan, China, is lit up at night."
./images/train/1816.jpg,A crowd of fans at a concert.
./images/train/1817.jpg,A close up of Aimer in a white cowboy hat holding a microphone to her mouth.
./images/train/1818.jpg,A woman with a red fur coat on singing into a microphone.
./images/train/1819.jpg,A building with a night time illumination
./images/train/182.jpg,Some of the books that are exhibited in the museum
./images/train/1820.jpg,A camel looking at the camera with a thatched roof hut and a fence in the background.
./images/train/1821.jpg,A close up of a tile wall with a hole in it
./images/train/1822.jpg,A cat sitting on a desk next to a laptop.
./images/train/1823.jpg,A snowy roof in a residential area
./images/train/1824.jpg,A bunch of sparks flying into the air near a body of water.
./images/train/1825.jpg,A snowy view from a train.
./images/train/1826.jpg,A snowy day in the city
./images/train/1827.jpg,People are riding their bikes and mopeds down a street.
./images/train/1828.jpg,A blue door with a silver handle and two windows on it.
./images/train/1829.jpg,The students of the school walked into the stadium in a long line.
./images/train/183.jpg,A red raspberry on a green vine.
./images/train/1830.jpg,A photo of a slide about the basics of poetry.
./images/train/1831.jpg,"A shopping festival is held in Tianjin, with products from all over the country displayed."
./images/train/1832.jpg,A teacher wearing a mask teaches students in front of a blackboard.
./images/train/1833.jpg,A street sign in the city
./images/train/1834.jpg,A watch on a person's wrist showing a distance of 10公里 and a time of 1 hour 20 minutes 59 seconds.
./images/train/1835.jpg,A circuit board with wires attached
./images/train/1836.jpg,A gold medal with the number 55 on it
./images/train/1837.jpg,"A screenshot of a Chinese online class, with a slide about quantum mechanics."
./images/train/1838.jpg,The awardees of the 2021 Universities 100 Miles Relays.
./images/train/1839.jpg,Picture shows an iPhone 12 being charged on the floor with a black power bank.
./images/train/184.jpg,A sword lamp
./images/train/1840.jpg,A circuit board with multiple wires attached to it
./images/train/1841.jpg,A group of people holding a banner
./images/train/1842.jpg,The street is empty except for a few cars.
./images/train/1843.jpg,"A plate of Thai food, including shrimp, beef, and various vegetables."
./images/train/1844.jpg,A bowl of dessert with a spoon in it.
./images/train/1845.jpg,熊在森林的树下
./images/train/1846.jpg,The theme park in Shenzhen is crowded with tourists.
./images/train/1847.jpg,Python snake resting on a pile of rocks.
./images/train/1848.jpg,A white tiger walking in its enclosure at the zoo.
./images/train/1849.jpg,The广州塔 is lit up with rainbow colors against a cloudy sky.
./images/train/185.jpg,A close up of a succulent plant.
./images/train/1850.jpg,"A sculpture of a cat with green eyes and条纹 fur, standing on a white platform."
./images/train/1851.jpg,A bridge spanss the distance between two islands on a foggy day.
./images/train/1852.jpg,"A screen with a slide that says ""Quick Recap"" and lists several things under it."
./images/train/1853.jpg,"A photo of a smartboard with the words 'contrast', 'difference', 'increase', 'overtake' and 'similarity' written on it."
./images/train/1854.jpg,"Smartboard with structure, language, feature, stand out and stinking written on it"
./images/train/1855.jpg,"A slide from a lecture on the 'Three Represents' of the Communist Party of China, as taught in the Department of Marxist Studies at Tsinghua University. The slide says the party represents the advanced social productive forces, the progressive course of China's advanced culture, and the fundamental interests of the vast majority of the Chinese people."
./images/train/1856.jpg,A powerpoint slide showing a red image of the Chinese Communist Party's logo.
./images/train/1857.jpg,A powerpoint presentation slide with the title Academic Writing on the top and Kaifu Hu as the speaker.
./images/train/1858.jpg,A powerpoint slide showing the steps of revising.
./images/train/1859.jpg,Slide showing the readability guidelines
./images/train/186.jpg,A beautiful sunset sky in a residential area.
./images/train/1860.jpg,A powerpoint slide showing guidelines for improving writing technique.
./images/train/1861.jpg,"Slide showing two versions of a thought with the slide title being ""Compare the following two versions of the same thought."""
./images/train/1862.jpg,"A powerpoint slide with the heading ""2.3 Take home message"" and the text ""The take-home messages from this chapter are simply the eight headings from section 2.1. write down yourself without referring back to the chapter."""
./images/train/1863.jpg,The slide is about formal English and the language of science.
./images/train/1864.jpg,A classroom with students and a teacher
./images/train/1865.jpg,"A slide showing an example from the book ""The Science of Chinese History"" by Liang Heng, a history professor at Zhejiang University. The slide is asking students to think about why one of the ""Six Great Schools"" is considered the most important."
./images/train/1866.jpg,Slide showing a list of ideas about how to develop socialism with Chinese characteristics
./images/train/1867.jpg,"A slide showing the goals of the "" Forge a New Discourse on Marxism among Young People "" campaign."
./images/train/1868.jpg,A screen showing a list of topics for a speech.
./images/train/1869.jpg,A plate of fish with sauce on a wooden table.
./images/train/187.jpg,"A large statue of a Buddhist deity in a temple in Wuxi, China"
./images/train/1870.jpg,A sky with clouds
./images/train/1871.jpg,"A night view of the river and the city on both sides of the river, with the light of the buildings reflected on the river and the ship moving on the river."
./images/train/1872.jpg,A vast blue lake with a few small islands in the distance under a sky filled with cotton-candy pink clouds.
./images/train/1873.jpg,A blue sky with a mountain in the distance and a concrete barrier in the foreground.
./images/train/1874.jpg,"Two tubs of Häagen-Dazs ice cream, one containing matcha ice cream and the other containing Belgian chocolate ice cream."
./images/train/1875.jpg,Two green birds and one blue bird are sitting on a rope.
./images/train/1876.jpg,Pigeons in a cage
./images/train/1877.jpg,Clouds over the city
./images/train/1878.jpg,A green caterpillar on a leaf.
./images/train/1879.jpg,A map of the scenic area is displayed.
./images/train/188.jpg,"The fountains in front of the Great Hall of the People in Beijing, which is made of gray marble, are very beautiful."
./images/train/1880.jpg,"The stage of the 2019 World Youth Day closing Mass, with the"
./images/train/1881.jpg,The stage is set with a band ready to perform.
./images/train/1882.jpg,A woman singing on a stage with a microphone.
./images/train/1883.jpg,A black cat with a white neck sitting on a pile of boxes.
./images/train/1884.jpg,A sea of purple and white pansies.
./images/train/1885.jpg,A black bowl of food on a white plate with a wooden table.
./images/train/1886.jpg,"Taylor Swift, a white woman with long blonde hair, is smiling and looking to her right. She is wearing a blue dress and has a crowd in the background."
